dataset,algorithm,r2_test,mse_test,symbolic_solution
feynman_II_24_17,gplearn,0.9841872815105158,0.0118958823363238,False
feynman_II_24_17,gplearn,0.985038882884099,0.011067371307607,False
feynman_II_24_17,gplearn,0.9964062266711484,0.0026470287427235,False
feynman_II_24_17,gplearn,0.9953779932887334,0.0034383642946972,False
feynman_II_24_17,gplearn,0.995586841310525,0.0032888406368642,False
feynman_II_24_17,gplearn,0.9929008941808168,0.0052720689595899,False
feynman_II_24_17,gplearn,0.998649814822338,0.0009914341866575,False
feynman_II_24_17,gplearn,0.999704207240122,0.0002194846952874,False
feynman_II_27_16,AFP,1.0,1.730024124632732e-27,True
feynman_II_27_16,AFP,1.0,1.6575143396151168e-27,True
feynman_II_27_16,AFP,1.0,1.915874393592952e-27,True
feynman_II_27_16,AFP,0.9999999999996494,2.811560853415689e-09,False
feynman_II_27_16,AFP,1.0,1.723466887963177e-27,True
feynman_II_27_16,AFP,1.0,1.7228437568733817e-27,True
feynman_II_27_16,AFP,1.0,1.77003764057385e-27,True
feynman_II_27_16,AFP,1.0,1.7253420182234966e-27,True
feynman_II_27_16,AFP_FE,0.999999999991775,6.495855167114075e-08,False
feynman_II_27_16,AFP_FE,1.0,3.2923466247312856e-27,True
feynman_II_27_16,AFP_FE,1.0,2.508892286192581e-27,True
feynman_II_27_16,AFP_FE,1.0,1.753085591644807e-27,True
feynman_II_27_16,AFP_FE,1.0,1.6487801683079706e-27,True
feynman_II_27_16,AFP_FE,1.0,1.5800720104888375e-27,True
feynman_II_27_16,AFP_FE,1.0,1.7462433493909566e-27,True
feynman_II_27_16,AFP_FE,1.0,1.7457512540139754e-27,True
feynman_II_27_16,AFP_FE,1.0,1.77003764057385e-27,True
feynman_II_27_16,AFP_FE,1.0,1.7571609594938574e-27,True
feynman_II_27_16,AIFeynman,1.0,1.5976152771397554e-27,True
feynman_II_27_16,AIFeynman,1.0,1.598074273885306e-27,True
feynman_II_27_16,AIFeynman,1.0,1.6257029299942484e-27,True
feynman_II_27_16,AIFeynman,1.0,1.6487801683079706e-27,True
feynman_II_27_16,AIFeynman,1.0,1.5800720104888375e-27,True
feynman_II_27_16,AIFeynman,1.0,1.6178262800733613e-27,True
feynman_II_27_16,AIFeynman,1.0,1.6533096321041978e-27,True
feynman_II_27_16,AIFeynman,1.0,1.6358922439879266e-27,True
feynman_II_27_16,AIFeynman,1.0,1.648913253086986e-27,True
feynman_II_27_16,BSR,0.8918480840548499,854.1535039861153,False
feynman_II_27_16,BSR,0.7933260814424822,1631.7561582503763,False
feynman_II_27_16,BSR,-1.0907471112252831,16765.14151546695,False
feynman_II_27_16,BSR,0.851672108044559,1219.9505224260326,False
feynman_II_27_16,BSR,1.0,7.13625848795878e-13,False
feynman_II_27_16,BSR,0.7866820131053371,1673.2039248435808,False
feynman_II_27_16,BSR,0.7807792757438311,1765.4808696428825,False
feynman_II_27_16,BSR,-70.72894065652511,585199.0719832237,False
feynman_II_27_16,DSR,1.0,1.6674028471405683e-27,True
feynman_II_27_16,DSR,1.0,1.7193348562353042e-27,True
feynman_II_27_16,DSR,1.0,1.7112493908885006e-27,True
feynman_II_27_16,DSR,1.0,1.75177302373398e-27,True
feynman_II_27_16,DSR,0.7315536457429332,2207.8873083267003,False
feynman_II_27_16,DSR,1.0,1.72717404117965e-27,True
feynman_II_27_16,DSR,1.0,1.7856392523243114e-27,True
feynman_II_27_16,DSR,1.0,1.7476598733918737e-27,True
feynman_II_27_16,EPLEX,0.999808479238388,1.5125772686256538,False
feynman_II_27_16,EPLEX,0.9999999999989312,8.43762325668561e-09,False
feynman_II_27_16,EPLEX,0.9994428884066348,4.467328761345068,False
feynman_II_27_16,EPLEX,0.9995220328128228,3.931130632358275,False
feynman_II_27_16,EPLEX,1.0,1.9532267207968947e-27,True
feynman_II_27_16,EPLEX,1.0,1.6178262800733613e-27,True
feynman_II_27_16,EPLEX,1.0,1.7856392523243114e-27,True
feynman_II_27_16,EPLEX,0.9974707062988334,20.63519010803962,False
feynman_II_27_16,FEAT,0.9999999999999843,1.233824894032011e-10,False
feynman_II_27_16,FEAT,0.999986636367619,0.1055101175149875,False
feynman_II_27_16,FEAT,0.9999754282304694,0.1970344434554583,False
feynman_II_27_16,FEAT,0.9999999999999876,1.0006147032847236e-10,False
feynman_II_27_16,FEAT,0.9999999999999848,1.20083167715674e-10,False
feynman_II_27_16,FEAT,0.9999999855105408,0.0001166899845447,False
feynman_II_27_16,FEAT,0.9999999954928244,3.677169744945218e-05,False
feynman_II_27_16,FEAT,0.999746559242966,2.0844709641029744,False
feynman_II_27_16,FFX,0.9890219111227616,88.03035652093561,False
feynman_II_27_16,FFX,0.9889237320194296,87.4772584841818,False
feynman_II_27_16,FFX,0.9887974504532367,88.44768289400022,False
feynman_II_27_16,FFX,0.9890750955112568,89.85392270322608,False
feynman_II_27_16,FFX,0.9889442034849014,89.24195839436933,False
feynman_II_27_16,FFX,0.9884782248172288,90.37343609705944,False
feynman_II_27_16,FFX,0.9887614393162738,90.509070056048,False
feynman_II_27_16,FFX,0.9888983068842196,90.57293261734794,False
feynman_II_27_16,GP-GOMEA,1.0,1.8453362027192978e-27,True
feynman_II_27_16,GP-GOMEA,1.0,2.1551280057045182e-27,True
feynman_II_27_16,GP-GOMEA,1.0,1.7682999851034834e-27,False
feynman_II_27_16,GP-GOMEA,1.0,1.9327829861468785e-27,False
feynman_II_27_16,GP-GOMEA,1.0,1.9885613725470976e-27,True
feynman_II_27_16,GP-GOMEA,1.0,1.8103679176950023e-27,True
feynman_II_27_16,GP-GOMEA,1.0,1.8289929374723367e-27,True
feynman_II_27_16,GP-GOMEA,1.0,1.8393967940221032e-27,True
feynman_II_27_16,ITEA,0.9813914280485236,150.2076672272653,False
feynman_II_27_16,ITEA,0.9810198822970532,149.8540510687665,False
feynman_II_27_16,ITEA,0.981023888532337,152.16435907554586,False
feynman_II_27_16,ITEA,0.9815100380787336,152.07415414669663,False
feynman_II_27_16,ITEA,0.9809728812893274,149.24315651301845,False
feynman_II_27_16,ITEA,0.9813979328214316,149.81062511771228,False
feynman_II_27_16,ITEA,0.9814766353042538,151.12248599716926,False
feynman_II_27_16,ITEA,0.981096531819448,149.29429074651964,False
feynman_II_27_16,MRGP,0.999961272619414,0.3058579918683723,False
feynman_II_27_16,MRGP,0.999959179551402,0.3222903927463477,False
feynman_II_27_16,MRGP,0.9999658809521992,0.2735915126628159,False
feynman_II_27_16,MRGP,0.9999563305115936,0.3591678846987017,False
feynman_II_27_16,MRGP,0.9999513622222884,0.3926022452574069,False
feynman_II_27_16,MRGP,0.9999601014094932,0.3129528794232548,False
feynman_II_27_16,MRGP,0.999960979940252,0.3142456957525923,False
feynman_II_27_16,MRGP,0.9999696622413476,0.247509973616993,False
feynman_II_27_16,Operon,0.9999999999994156,4.6156188910205085e-09,True
feynman_II_27_16,Operon,0.9999999999999766,1.8498919183001487e-10,True
feynman_II_27_16,Operon,0.9999999999999586,3.3177446773490164e-10,True
feynman_II_27_16,Operon,0.9999999998829784,9.523775599752638e-07,False
feynman_II_27_16,Operon,0.9999999999999752,2.0344767536604915e-10,False
feynman_II_27_16,Operon,0.9999999999999692,2.490752856971843e-10,False
feynman_II_27_16,Operon,0.9999999999999776,1.7564801718836474e-10,True
feynman_II_27_16,Operon,0.9999999999986194,1.1181013272520073e-08,False
feynman_II_27_16,Operon,0.9999999999999764,1.8979072423372648e-10,True
feynman_II_27_16,Operon,0.9999999999946332,4.378510596656204e-08,True
feynman_II_27_16,SBP-GP,1.0,2.010356112355548e-27,False
feynman_II_27_16,SBP-GP,1.0,1.76967928867474e-27,False
feynman_II_27_16,SBP-GP,1.0,1.7742816609679802e-27,False
feynman_II_27_16,SBP-GP,1.0,1.8450135625533674e-27,True
feynman_II_27_16,SBP-GP,1.0,1.8670426256051044e-27,True
feynman_II_27_16,SBP-GP,1.0,5.696647207992374e-27,False
feynman_II_27_16,SBP-GP,1.0,2.497022728053066e-27,False
feynman_II_27_16,SBP-GP,1.0,1.7846587633001462e-27,True
feynman_II_27_16,SeTGAP,0.9999999999999988,0.0091751861169404,True
feynman_II_27_16,SeTGAP,0.999999999999995,0.013717550210134,True
feynman_II_27_16,SeTGAP,1.0,0.0006908928111292,True
feynman_II_27_16,SeTGAP,0.9999999999999946,0.0112424350074464,True
feynman_II_27_16,SeTGAP,1.0,0.0061920333188587,True
feynman_II_27_16,SeTGAP,0.9999999999999992,0.002659238002247,True
feynman_II_27_16,SeTGAP,1.0,0.0561986598808005,True
feynman_II_27_16,SeTGAP,0.9999999999999952,0.0006377944599902,True
feynman_II_27_16,SeTGAP,0.9999999999999992,0.0184291686852493,True
feynman_II_27_16,SeTGAP,0.9999999999999976,0.0237551411074521,True
feynman_II_27_16,gplearn,1.0,1.5800720104888375e-27,True
feynman_II_27_16,gplearn,1.0,1.5976152771397554e-27,True
feynman_II_27_16,gplearn,0.9999723705334476,0.2181434044056747,False
feynman_II_27_16,gplearn,1.0,1.6257029299942484e-27,True
feynman_II_27_16,gplearn,1.0,1.6487801683079706e-27,True
feynman_II_27_16,gplearn,1.0,1.6178262800733613e-27,True
feynman_II_27_16,gplearn,1.0,1.6358922439879266e-27,True
feynman_II_27_16,gplearn,1.0,1.696874919329288e-27,True
feynman_II_27_18,AFP,1.0,1.3292936552837319e-28,False
feynman_II_27_18,AFP,1.0,1.2786653512475528e-28,True
feynman_II_27_18,AFP,1.0,1.368068988953081e-28,True
feynman_II_27_18,AFP,1.0,1.6229067178523838e-28,True
feynman_II_27_18,AFP,1.0,1.2699201575814084e-28,True
feynman_II_27_18,AFP,1.0,1.2200197157809538e-28,True
feynman_II_27_18,AFP,1.0,1.2605473856221152e-28,True
feynman_II_27_18,AFP,1.0,1.3517939404528982e-28,True
feynman_II_27_18,AFP_FE,1.0,1.3468594971616051e-28,True
feynman_II_27_18,AFP_FE,1.0,1.2786653512475528e-28,True
feynman_II_27_18,AFP_FE,1.0,1.9063148390928246e-28,True
feynman_II_27_18,AFP_FE,1.0,1.368068988953081e-28,True
feynman_II_27_18,AFP_FE,1.0,1.306960431132769e-28,True
feynman_II_27_18,AFP_FE,1.0,1.2699201575814084e-28,True
feynman_II_27_18,AFP_FE,1.0,1.303533796854192e-28,True
feynman_II_27_18,AFP_FE,1.0,1.3311243056219103e-28,True
feynman_II_27_18,AFP_FE,1.0,1.2605473856221152e-28,True
feynman_II_27_18,AFP_FE,1.0,1.3517939404528982e-28,True
feynman_II_27_18,AIFeynman,1.0,1.254436730999615e-28,True
feynman_II_27_18,AIFeynman,1.0,1.295021869357722e-28,True
feynman_II_27_18,AIFeynman,1.0,1.2642669633978458e-28,True
feynman_II_27_18,AIFeynman,1.0,1.306960431132769e-28,True
feynman_II_27_18,AIFeynman,1.0,1.2699201575814084e-28,True
feynman_II_27_18,AIFeynman,1.0,1.2786653512475528e-28,True
feynman_II_27_18,AIFeynman,1.0,1.2200197157809538e-28,True
feynman_II_27_18,AIFeynman,1.0,1.2430042826598354e-28,True
feynman_II_27_18,AIFeynman,1.0,1.2605473856221152e-28,True
feynman_II_27_18,AIFeynman,1.0,1.282578850755309e-28,True
feynman_II_27_18,BSR,0.9984249320014786,1.0250682597055278,False
feynman_II_27_18,BSR,0.9997705518750134,0.1484872681763948,False
feynman_II_27_18,BSR,0.9999999999989628,6.814133608323196e-10,True
feynman_II_27_18,BSR,0.9120633865841952,57.10728652771673,False
feynman_II_27_18,BSR,0.9999994591995496,0.0003578802573553,False
feynman_II_27_18,BSR,0.8456837815285556,99.78321088066266,False
feynman_II_27_18,BSR,0.999999998983296,6.738098774885025e-07,False
feynman_II_27_18,BSR,0.9999975800730572,0.0015889546852887,False
feynman_II_27_18,DSR,1.0,1.254436730999615e-28,True
feynman_II_27_18,DSR,1.0,1.2642669633978458e-28,True
feynman_II_27_18,DSR,1.0,1.295021869357722e-28,True
feynman_II_27_18,DSR,0.8890079335215573,72.07982541602635,False
feynman_II_27_18,DSR,1.0,1.2786653512475528e-28,True
feynman_II_27_18,DSR,1.0,1.2200197157809538e-28,True
feynman_II_27_18,DSR,1.0,1.2605473856221152e-28,True
feynman_II_27_18,DSR,1.0,1.282578850755309e-28,True
feynman_II_27_18,EPLEX,0.999999999993329,4.341515852850146e-09,True
feynman_II_27_18,EPLEX,1.0,1.368068988953081e-28,True
feynman_II_27_18,EPLEX,0.9999999999780982,1.4388269638446337e-08,True
feynman_II_27_18,EPLEX,1.0,1.2786653512475528e-28,True
feynman_II_27_18,EPLEX,1.0,1.303533796854192e-28,True
feynman_II_27_18,EPLEX,1.0,1.3297403872143582e-28,True
feynman_II_27_18,EPLEX,1.0,1.282578850755309e-28,True
feynman_II_27_18,EPLEX,1.0,1.3386648100781692e-28,True
feynman_II_27_18,FEAT,0.9999999999999866,8.833497527917424e-12,False
feynman_II_27_18,FEAT,0.9999999999999865,8.865235943724604e-12,False
feynman_II_27_18,FEAT,0.9999999999999868,8.618657704043373e-12,False
feynman_II_27_18,FEAT,0.9999999999999865,8.826472276464979e-12,False
feynman_II_27_18,FEAT,0.9999999999999974,1.6858213800724765e-12,False
feynman_II_27_18,FEAT,0.999999999999986,9.230221254607684e-12,False
feynman_II_27_18,FEAT,0.9999999999999866,8.685187748183166e-12,False
feynman_II_27_18,FEAT,0.9999999999999876,8.17666907776689e-12,False
feynman_II_27_18,FFX,0.9978809867905678,1.3920712788313128,False
feynman_II_27_18,FFX,0.99791848166112,1.377466158638268,False
feynman_II_27_18,FFX,0.9977518887099484,1.463090818860505,False
feynman_II_27_18,FFX,0.9977104389159228,1.481688598316006,False
feynman_II_27_18,FFX,0.9978381667539222,1.403925234477144,False
feynman_II_27_18,FFX,0.9977648699935124,1.445269013148604,False
feynman_II_27_18,FFX,0.9977762645207124,1.4737574162919858,False
feynman_II_27_18,FFX,0.9977660152907876,1.4668626592455156,False
feynman_II_27_18,GP-GOMEA,1.0,1.3254405825213158e-28,True
feynman_II_27_18,GP-GOMEA,1.0,1.3958392791210988e-28,True
feynman_II_27_18,GP-GOMEA,1.0,1.375072555234201e-28,True
feynman_II_27_18,GP-GOMEA,1.0,1.5205818737852199e-28,True
feynman_II_27_18,GP-GOMEA,1.0,1.383033542274465e-28,True
feynman_II_27_18,GP-GOMEA,1.0,1.3095279564425143e-28,True
feynman_II_27_18,GP-GOMEA,1.0,1.3119150495417132e-28,True
feynman_II_27_18,GP-GOMEA,1.0,1.4197359467001196e-28,True
feynman_II_27_18,ITEA,0.9792658826046692,13.493947978699657,False
feynman_II_27_18,ITEA,0.979166912336193,13.482124881425293,False
feynman_II_27_18,ITEA,0.9796941938046247,13.33976091903217,False
feynman_II_27_18,ITEA,0.9793885968945552,13.385338110705058,False
feynman_II_27_18,ITEA,0.9797558024624986,13.396805829585748,False
feynman_II_27_18,ITEA,0.9794033361793504,13.31811568357164,False
feynman_II_27_18,ITEA,0.9797953310703654,13.390432880223775,False
feynman_II_27_18,ITEA,0.9796070531968109,13.390267200228188,False
feynman_II_27_18,MRGP,0.9999563281762134,0.0286899068476164,False
feynman_II_27_18,MRGP,0.9999566687577582,0.0282003577733387,False
feynman_II_27_18,MRGP,0.9999567110484918,0.028014428760524,False
feynman_II_27_18,MRGP,0.9999567132730764,0.028111015665225,False
feynman_II_27_18,MRGP,0.9999561467009204,0.0290203714751581,False
feynman_II_27_18,MRGP,0.9999567129324836,0.0279900753737096,False
feynman_II_27_18,MRGP,0.9999562889583884,0.0287012236352124,False
feynman_II_27_18,MRGP,0.9999565709578718,0.028782143161845,False
feynman_II_27_18,Operon,0.999999999999976,1.5818492696344413e-11,True
feynman_II_27_18,Operon,0.9999999994135808,3.880689474732497e-07,True
feynman_II_27_18,Operon,0.9999999816299732,1.1955376893104857e-05,False
feynman_II_27_18,Operon,0.9999999999999784,1.4149921805779672e-11,True
feynman_II_27_18,Operon,0.9999999999999812,1.2178898701567335e-11,True
feynman_II_27_18,Operon,0.9999999999999672,2.123651757413677e-11,True
feynman_II_27_18,Operon,0.9999999999982409,1.1531540786153554e-09,False
feynman_II_27_18,Operon,0.9999999999552286,2.9671784086744892e-08,False
feynman_II_27_18,Operon,0.9999999999999788,1.3835339746824873e-11,True
feynman_II_27_18,Operon,0.9999999999999633,2.376717629405056e-11,True
feynman_II_27_18,SBP-GP,1.0,1.321746327180643e-28,False
feynman_II_27_18,SBP-GP,1.0,1.4167128542176082e-28,False
feynman_II_27_18,SBP-GP,1.0,1.367716861166513e-28,True
feynman_II_27_18,SBP-GP,1.0,1.3405489057426766e-28,True
feynman_II_27_18,SBP-GP,1.0,1.3346965833451134e-28,False
feynman_II_27_18,SBP-GP,1.0,1.3989667970659382e-28,True
feynman_II_27_18,SBP-GP,1.0,1.41488857393124e-28,False
feynman_II_27_18,SBP-GP,1.0,1.3670439036497914e-28,False
feynman_II_27_18,SeTGAP,1.0,0.0022332646653455,True
feynman_II_27_18,SeTGAP,0.9999999999999905,0.0046284828105193,True
feynman_II_27_18,SeTGAP,0.999999999999996,3.721653069438229e-05,True
feynman_II_27_18,SeTGAP,0.9999999999999952,0.0018722616740469,True
feynman_II_27_18,SeTGAP,0.9999999999999992,0.0034724619571877,True
feynman_II_27_18,SeTGAP,0.999999999999996,0.0017506383699307,True
feynman_II_27_18,SeTGAP,1.0,0.0002583939536068,True
feynman_II_27_18,SeTGAP,0.999999999999996,7.673526492274486e-07,True
feynman_II_27_18,SeTGAP,0.9999999999999902,0.0027905712110868,True
feynman_II_27_18,SeTGAP,0.999999999999992,9.229243448236432e-05,True
feynman_II_27_18,gplearn,1.0,1.254436730999615e-28,True
feynman_II_27_18,gplearn,1.0,1.295021869357722e-28,True
feynman_II_27_18,gplearn,1.0,1.2642669633978458e-28,True
feynman_II_27_18,gplearn,1.0,1.2699201575814084e-28,True
feynman_II_27_18,gplearn,1.0,1.2786653512475528e-28,True
feynman_II_27_18,gplearn,1.0,1.303533796854192e-28,True
feynman_II_27_18,gplearn,1.0,1.2605473856221152e-28,True
feynman_II_27_18,gplearn,1.0,1.282578850755309e-28,True
feynman_II_2_42,AFP,0.9205339837858638,4.527277790435716,False
feynman_II_2_42,AFP,0.6896695613099185,17.342644361738348,False
feynman_II_2_42,AFP,0.974897107884674,1.3872425031780555,False
feynman_II_2_42,AFP,0.999999994337596,3.1723369652539426e-07,False
feynman_II_2_42,AFP,0.9689193279391374,1.7985709806186627,False
feynman_II_2_42,AFP,0.937341941604225,3.589487415324379,False
feynman_II_2_42,AFP,0.94600847359266,3.0414254520304973,False
feynman_II_2_42,AFP,1.0,8.696903234525202e-30,True
feynman_II_2_42,AFP_FE,1.0,9.074839723002297e-30,True
feynman_II_2_42,AFP_FE,0.9831327003125778,0.9760739947897322,False
feynman_II_2_42,AFP_FE,0.999999999824739,9.68531975567124e-09,True
feynman_II_2_42,AFP_FE,0.9999999995786,2.4130739774793444e-08,False
feynman_II_2_42,AFP_FE,0.9999999843867404,8.747260164282323e-07,True
feynman_II_2_42,AFP_FE,1.0,9.210372048486652e-30,True
feynman_II_2_42,AFP_FE,0.9999999953104488,2.629979782716001e-07,True
feynman_II_2_42,AFP_FE,1.0,9.386725094692018e-30,False
feynman_II_2_42,AFP_FE,1.0,9.717500618372313e-30,True
feynman_II_2_42,AFP_FE,1.0,8.821958208071459e-30,True
feynman_II_2_42,AIFeynman,1.0,8.546549462973096e-30,True
feynman_II_2_42,AIFeynman,1.0,8.760861977988536e-30,True
feynman_II_2_42,AIFeynman,1.0,8.919239022708226e-30,True
feynman_II_2_42,AIFeynman,1.0,9.275732491876508e-30,True
feynman_II_2_42,AIFeynman,1.0,8.837187827807909e-30,True
feynman_II_2_42,AIFeynman,1.0,9.10834843026906e-30,True
feynman_II_2_42,AIFeynman,1.0,9.171624586310066e-30,True
feynman_II_2_42,AIFeynman,1.0,9.124017814225274e-30,True
feynman_II_2_42,AIFeynman,1.0,9.103731633693497e-30,True
feynman_II_2_42,AIFeynman,1.0,8.651344686725628e-30,True
feynman_II_2_42,BSR,0.4774263226157085,28.87860143680239,False
feynman_II_2_42,BSR,0.2503435224333482,42.70886201465365,False
feynman_II_2_42,BSR,-0.000137973234114,55.89215565087073,False
feynman_II_2_42,BSR,0.5472364802180072,25.365877483416288,False
feynman_II_2_42,BSR,0.3139454732686088,39.70048525607415,False
feynman_II_2_42,BSR,0.3053100017568523,39.79665297789752,False
feynman_II_2_42,BSR,0.0034546670903056,56.1369263159358,False
feynman_II_2_42,BSR,0.2892431019002095,40.17755476026839,False
feynman_II_2_42,DSR,1.0,8.723129227958919e-30,True
feynman_II_2_42,DSR,0.8306417175620353,9.800395934935551,False
feynman_II_2_42,DSR,1.0,9.004501879163702e-30,True
feynman_II_2_42,DSR,1.0,8.777774336510446e-30,True
feynman_II_2_42,DSR,0.5911188812555909,22.90738522473464,False
feynman_II_2_42,DSR,1.0,8.985333524174696e-30,True
feynman_II_2_42,DSR,0.8654210141496689,7.581040583768422,False
feynman_II_2_42,DSR,1.0,8.503858088101439e-30,True
feynman_II_2_42,EPLEX,0.9999999994345344,3.124890802915795e-08,True
feynman_II_2_42,EPLEX,1.0,8.890053958233027e-30,True
feynman_II_2_42,EPLEX,0.999169797950845,0.0463953808322967,False
feynman_II_2_42,EPLEX,0.9974420174475122,0.1433098498358856,False
feynman_II_2_42,EPLEX,0.9703765274224652,1.714246011758482,False
feynman_II_2_42,EPLEX,1.0,9.122925878866286e-30,True
feynman_II_2_42,EPLEX,0.994270357780097,0.322759529841198,False
feynman_II_2_42,EPLEX,0.9997459578145688,0.0143604569211566,False
feynman_II_2_42,FEAT,0.9805883985065056,1.1233072137296538,False
feynman_II_2_42,FEAT,0.9927583119032132,0.4125679787130648,False
feynman_II_2_42,FEAT,0.9980807495716216,0.1060621125349759,False
feynman_II_2_42,FEAT,0.9979735908436256,0.1135286836196828,False
feynman_II_2_42,FEAT,0.9293110316625522,4.049553541011761,False
feynman_II_2_42,FEAT,0.9992097070845304,0.0445184114546838,False
feynman_II_2_42,FEAT,0.9378380072014736,3.513883405630412,False
feynman_II_2_42,FEAT,0.9981611465413888,0.1027633051422874,False
feynman_II_2_42,FFX,0.6100450565688482,22.21621818701938,False
feynman_II_2_42,FFX,0.6160629851305968,21.45610702673337,False
feynman_II_2_42,FFX,0.6193703497032765,21.03445397588441,False
feynman_II_2_42,FFX,0.6161422642845615,21.50546117299324,False
feynman_II_2_42,FFX,0.6152919551696994,22.26221891493807,False
feynman_II_2_42,FFX,0.6065992402696436,22.53671933642909,False
feynman_II_2_42,FFX,0.6120015666107094,21.856546557974703,False
feynman_II_2_42,FFX,0.6097226008537687,22.061539772339007,False
feynman_II_2_42,GP-GOMEA,1.0,9.090673575215149e-30,False
feynman_II_2_42,GP-GOMEA,1.0,4.328147436769293e-18,False
feynman_II_2_42,GP-GOMEA,1.0,7.121856702504473e-15,False
feynman_II_2_42,GP-GOMEA,1.0,1.047732281972335e-29,False
feynman_II_2_42,GP-GOMEA,1.0,1.5883530793395284e-20,True
feynman_II_2_42,GP-GOMEA,1.0,9.597758953291448e-30,False
feynman_II_2_42,GP-GOMEA,1.0,1.0617222397857538e-29,False
feynman_II_2_42,GP-GOMEA,1.0,9.210431095909489e-30,False
feynman_II_2_42,ITEA,1.0,6.50500852616808e-29,True
feynman_II_2_42,ITEA,1.0,8.965752220055633e-29,True
feynman_II_2_42,ITEA,1.0,7.376755757857284e-29,True
feynman_II_2_42,ITEA,1.0,1.1178768886370444e-28,True
feynman_II_2_42,ITEA,1.0,3.5236501166320305e-29,True
feynman_II_2_42,ITEA,1.0,8.934493295921862e-29,True
feynman_II_2_42,ITEA,1.0,2.4743743922304985e-29,True
feynman_II_2_42,ITEA,1.0,9.121246246531699e-29,True
feynman_II_2_42,MRGP,0.9995230295907136,0.0271735975141666,False
feynman_II_2_42,MRGP,0.9988764451147716,0.06501768069066,False
feynman_II_2_42,MRGP,0.9986333594784426,0.0763739471891771,False
feynman_II_2_42,MRGP,0.9997648007921692,0.012997639328479,False
feynman_II_2_42,MRGP,0.9998440678464676,0.0087360304649444,False
feynman_II_2_42,MRGP,0.9997375827089058,0.0150330793526402,False
feynman_II_2_42,MRGP,0.9999567049013468,0.0024388792789263,False
feynman_II_2_42,MRGP,0.9998300632319728,0.0096061590417858,False
feynman_II_2_42,Operon,0.9999999999999776,1.2726182627913434e-12,True
feynman_II_2_42,Operon,0.9999999971865552,1.5722779447432638e-07,False
feynman_II_2_42,Operon,0.9999999999999712,1.5959991726078425e-12,False
feynman_II_2_42,Operon,0.9999999999999686,1.7962239954410337e-12,False
feynman_II_2_42,Operon,0.999999992159496,4.392607985984959e-07,False
feynman_II_2_42,Operon,0.999999990475504,5.511618947992139e-07,False
feynman_II_2_42,Operon,0.999999999728523,1.5552076551375833e-08,True
feynman_II_2_42,Operon,0.99999999999979,1.1780229286051412e-11,True
feynman_II_2_42,Operon,0.9999999720163182,1.5763636959441186e-06,False
feynman_II_2_42,Operon,0.9999999999991964,4.5432497555573285e-11,False
feynman_II_2_42,SBP-GP,0.9999999810362604,1.047979068699006e-06,False
feynman_II_2_42,SBP-GP,1.0,1.1327827678458877e-29,False
feynman_II_2_42,SBP-GP,0.999999717641054,1.5779473019360852e-05,False
feynman_II_2_42,SBP-GP,0.9999838527455348,0.0009344065418245,False
feynman_II_2_42,SBP-GP,0.9999999967310308,1.831425658788662e-07,False
feynman_II_2_42,SBP-GP,0.9999999999538264,2.6451370779144647e-09,False
feynman_II_2_42,SBP-GP,1.0,1.0844604324503819e-29,True
feynman_II_2_42,SBP-GP,0.9999836141049586,0.0009262593118426,False
feynman_II_2_42,SeTGAP,0.9999999999999988,7.41991798090122e-07,True
feynman_II_2_42,SeTGAP,0.9999999999170086,4.363336485786898e-06,True
feynman_II_2_42,SeTGAP,0.9999991636697384,0.00304982964997,True
feynman_II_2_42,SeTGAP,0.9999998063590466,3.103386427473983e-05,True
feynman_II_2_42,SeTGAP,0.9999961656579152,0.0006477497277177,True
feynman_II_2_42,SeTGAP,0.9999999987022342,3.3346620240095748e-06,True
feynman_II_2_42,SeTGAP,0.9999995887144844,0.0001102586908588,True
feynman_II_2_42,SeTGAP,0.9999997545085224,0.0031104003305257,True
feynman_II_2_42,SeTGAP,0.9999998211005366,5.0059448273095445e-05,True
feynman_II_2_42,SeTGAP,0.9999993638041428,0.0001689208377568,True
feynman_II_2_42,gplearn,0.6932730463095392,16.95042408161224,False
feynman_II_2_42,gplearn,0.683590485208605,18.309931335495087,False
feynman_II_2_42,gplearn,0.9157981170940588,4.797086006749184,False
feynman_II_2_42,gplearn,0.9992088165548793,0.0442148477975332,False
feynman_II_2_42,gplearn,0.9945499527891852,0.3053365030268442,False
feynman_II_2_42,gplearn,0.9933954295395347,0.3783555245475292,False
feynman_II_2_42,gplearn,1.0,9.064265825892296e-30,True
feynman_II_2_42,gplearn,1.0,8.593819061912675e-30,True
feynman_II_34_11,AFP,0.999999980210024,5.020626660140206e-07,True
feynman_II_34_11,AFP,0.999999991600622,2.1108374602810761e-07,True
feynman_II_34_11,AFP,0.9999999999999952,1.207983578390738e-13,False
feynman_II_34_11,AFP,0.9925125134045754,0.1910327037352457,False
feynman_II_34_11,AFP,0.996149955468226,0.0974856631773759,False
feynman_II_34_11,AFP,1.0,4.222589015487612e-30,True
feynman_II_34_11,AFP,0.9968517894777972,0.0801864510859296,False
feynman_II_34_11,AFP,1.0,4.1312835734228495e-30,False
feynman_II_34_11,AFP_FE,0.999999986593162,3.3692561963328697e-07,True
feynman_II_34_11,AFP_FE,0.999999964471388,9.01344678953384e-07,False
feynman_II_34_11,AFP_FE,1.0,3.7797936317412425e-30,False
feynman_II_34_11,AFP_FE,0.9999999843567688,3.991150742869105e-07,False
